id,content,type
1966429879,@mikekang That is super sad   How is Bart etc holding up?,sadness
1695377088,@jetpacks YAY! I can't wait to read it.,fun
1957298252,god it pisses me off that i always enter comps &amp; never win.I am such a sore loser,sadness
1961064007,sad assembly  next block,neutral
1964562996,@xkodakx FATTY! omg i just found the worst shit out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,neutral
1695081624,@tommcfly I just read online the article you mentioned..meh.  I am very happy to be stuck on you and the guys--just try and get rid of me,happiness
1694477337,@john_hunter Ah now Comedy Central have Frasier all morning till twelve. So I guess there goes my morning,love
1751919737,Om Nom Nom RICE PUDDING!,neutral
1962333883,@ferretprincess are you having any problems sending images from Twitterberry  mine just doesn't want to work ! Xxx,worry
1961567350,Wish I was eating lunch w/ @laddiecatherine and @ophieracine,sadness
1964036978,I'm terrified about the surgery next week,worry
1961541824,I'm so lost without my laptop. And no break again for me today. Made even worse that the 2 big bosses of skipton showed up today,worry
1962268018,HR says ca is taking more tax out of my checks.,sadness
1965015284,"Ugh,what a boring day",worry
1752382035,"Going to bed, busy day tomorrow...Happy Mother's Day Madre! Te Amo!",neutral
1696176460,"@BackStory Maybe u should get a coffee machine at your new desk, seems appropriate",neutral
1694474991,"@DavidArchie @DavidArchie @DavidArchie u should go 2 a small cafe were u could get a english breakfast for about 4 pounds, im from the uk",neutral
1962842910,"@Yasmine32068 LOL I do too.... I can't take him back, I lost my receipt!",surprise
1961192897,listening through the Mendeed discog once again. I still think their disbanding is a loss.  #metal,sadness
1751715895,@Agent__0range can you make me a coffeeee?,neutral
1753902404,@capricorn_one Could use GarageBand though it's probably overkill.,worry
1753885897,@pinkdaze Yes! That sounds like a great idea. Message me on LJ about it,enthusiasm
1694090158,is at home,neutral
1965875938,"My nose is chapped, yuck",empty
1752775522,@nickyy123 im sure she'll love em  how was work? x,love
1753852815,"just got back from footy, thankgod eagles won",happiness
1962002922,Just finished reading Chuck Palahniuk's &quot;Pygmy&quot; and kind of hated it. I'm really disappointed; I had pretty high hopes for this one.,hate
1963720997,"Brian (cat) still hasn't shown up...I feel sad and sick, I'm afraid he's been eaten by something.    It doesn't look  good",worry
1964970280,@susiegroove yes i did - as a thank you. have contacted them 2ce but no response,sadness
1961294273,ger my foot is killing me and i miss my matthew,worry
1752123489,headed into venue.  bbl,surprise
1958100476,@nzclothnappy we can all but hope... georgia is still wide awake and has the hiccups,enthusiasm
1751503936,"@ruecian something for you is on its way in the mail to your PJ address, just fyi",neutral
1694588558,"@iamdiddy If I knew it was gonna be this kind of party, I would've stuck my dick in the mashed potatoes!",sadness
1957533215,"Invasion of the Old Ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight.",worry
1956983160,@Pokinatcha  in all honesty...pain   blech.,sadness
1753451146,Obama is the ish!!!!  he is funny!,fun
1962402690,"@jaymckenney gosh, I'm sorry man.  I'll hope for good news.",worry
1694494426,@lccsweetme haha that's way cool! Good morning,happiness
1962432267,Well its a good thing ''march'' wasnt very long and i didnt like it...cuz its deleted. Ugh,hate
1966431637,i dont want the seniors to leave,worry
1695655253,"@weatherpenny I DO know him- I loved the wolves in the wall!!!  Totally awesome tip, I'll work in a tiny format but got inspiration now",love
1957646478,@mizplunderbunny *hugs* why?,love
1753010225,had a wonderful evening with those I love!,love
1753805947,Early lunch then getting all dressed up for Amy's confirmation,happiness
1961688603,i reaaally need you,sadness
1753854977,Happy Mothers Day to all your moms!,neutral
1753803905,@toreo that's cuz you're cruising the twitter #nightshift now,neutral
1962650529,@mrkris really?  dang.. I missed it   *sigh*,sadness
1752443393,@tcheella hahaha u can use my phone everywhere... just use a wi-fi,neutral
1962178326,Now i cant find him  Gonna be a sleepless night tonight,neutral
1695885786,oh yea mspacers my boy just hooked up my page  it looks kewl at least i think so and it only took him 5 minutes www.myspace.com/missmickey,surprise
1964767444,Mitchells pants fell down while he was getting gas. I missed it,empty
1965520825,"Dammit, more money to spend on iPhone apps... haven't finished Wolfenstein yet  http://bit.ly/Othhv",hate
1695001740,i don't know the guys on radio disney have so much energy. i wouldn't be able to do it  &lt;3,love
1958085888,Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great,happiness
1753729265,@LydiaStack yeah exactly the fans overpower the haters anyday u know wat do wat u wnt i dnt even care anymore i know the truth about them,surprise
1695475840,@BrentO what about aPORKalype Now for the made for TV movie?,fun
1753500620,"Happy robbie drank a good bit, as long as he doesn't wake up sick",enthusiasm
1958080837,"Loving the weather this weekend, shame i'm back into work tomorrow",sadness
1694605648,About to take a shower. Then see how annas doing,surprise
1965336204,@PrettyGrl_Annie I can't  I'm goin outta twn 2night. Sorrrryyy,sadness
1694493269,"@Zobi09 Haha yes I do  it's hard work, too! I didn't get home until 3:00 AM, not like I sleep haha.",sadness
1963812493,"@angisori It's not a reg gig yet, but hopefully it will be! Haven't done massage in a while actually",worry
1960323135,Thinks that my friends lifes go around with what they boyfriends do and then they have not time for us girls,worry
1957728860,"@karess I do feel bad for him too. Especially na ngayon pa siya nagrerehab siya and all. Wrong timing. Still, maybe he had it coming",neutral
1962917919,I'm so hunrgy right now and these heels kill me I can hardly walk in them,neutral
1752350918,@Nora_78 I'm sowwy u have to work w/an idiot. I will call u if u want. Just to break up ur day.,worry
1961373002,If I &quot;unfollowed&quot; you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I &quot;unfollowed&quot; you.,surprise
1963202849,@Juggernautt I broke my ipod,worry
1751952432,"So twitter is a journey now.  well, okay.",love
1965080452,"Ugh, I hate 90 degree weather",hate
1957509180,@KINGmoney I'm sorry...I'll make sure I do that next time.,worry
1957355196,"Bout 2 lay iit down, got a head ache   @niariley we hangin tomorrow idont care wat u say lol..soooo dm me ur # &amp; imma hit u tomorrow k ;)",relief
1961215257,OMG IM IN SUCH A BAD MOOD 2DAY   wats ppl doin2nite?,worry
1695512134,@savepolaroid happy polaroid week back at ya! #roidweek yeah,fun
1961127684,@autismvox for me they're not,sadness
1964794790,Head hurts bad,worry
1964399463,"twitter,facebook,myspace...no phone still",neutral
1962192122,Tryin to get motivated to go downtown to meet with my girl friends... Kinda dont want to but I always cancel,worry
1694016064,@Meghaaa lol. sounds like don't call me babe  have done that too !! have you thought that over ?,worry
1694792769,@phomor someone's horsing about. Btw Hubb feels the same about twitter. He's naming @towerofbabble as the other party,surprise
1753500761,@djneilquigley   Just saw it tonight as well... Great movie!!  Hope you're well mate! Cheers E,love
1751359533,eyes wide shut is one of the weirder movies ive seen. any1 wanna sell me their.45?  just so i can sleep in my apt by myself,neutral
1960451786,is sad she got her plans cancled,worry
1695164122,@preetishenoy good weather reminds me..I read your post on Sugar cane juice n other things..This weather calls for some of those things!,relief
1753759571,sleep all day then back at work for another 12 hours of psych nursing,neutral
1752847115,Just got home i love stake and shake milkshakes,sadness
1964980713,@marcihearts I will be sending it to you when I get my first check if I make enough lol I have only worked like 8 hours so far,happiness
1962397347,@XxMolliexX I mean someone hit a dog with a car. It was just laying there,worry
1753839272,"Awesome sunday service  God is for you, Jesus is praying for you - What can man do to you?!",love
1695730357,"@SuzyDaFloozy we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad",relief
1964557910,maaaaan last night was a funny night! sad aswell tho,sadness
1957064253,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something,worry
1962179375,"Good am all..: hanging out with ma dad 2day, looking for a job still..",happiness
1961545768,grr...everytime he gets a new girlfriend..I'm at the bottom of the totem pole,neutral
1695769249,"i cant believes its already Monday, the weekend went by soooo fast, keeping my fingers crossed that will too",worry
1753196612,"Alright, I think it's time for bed...even though I'll probably surf the net for another hour before I go to sleep lol! Goodnight",fun
1695280343,@madinalake Can't wait to listen to Attics,happiness
1961646377,I'm glad I don't have class on Fridays. I need the break! Algebra test on Wednesday,worry
1965927181,@hollingsworth yum. Do you do home delivery,neutral
1964887105,@aly_jo3 I want a hug,love
1752125647,"@melaneedark Well, I do what I can for the X spammers watchin'",neutral
1957158560,@claudiuvoicu supposed to be back Sun (via private jet btw#!:o) but mite hav to stay bymyself (thnk god) for another week  &amp; want Bruno!,neutral
1957460526,@yenbearr yis  i ryke it.,sadness
1753549059,"Catching up on holiday expenses, and two weeks of Gift Grub",neutral
1695924979,hmm i dont know what to do today....cause im done with school...and it feels great,neutral
1963711249,It was going to happen one day but I so feel for the girl AND her mum,sadness
1752773213,@PrincessArchie Remember to put your phone on silent! lol  Night loveees,love
1753822953,is trying to make this sunday last 48hours,empty
1966400575,"@caroldn Okay, no more driving.  I know... I know... you are correct to say that.",neutral
1964320501,@Tiffers62 thanks... 6 lbs in 3 weeks,neutral
1957046090,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie,worry
1963397841,@crystalchappell Jealous.. stuck here with Ohio sun  Safe travels...,love
1957095452,@fiercebanana there's relisting fees when you don't complete a sale?  that sucks!,surprise
1957181879,needs a little lie down. not feeling great today. boo,worry
1965464622,Is sad clint hurdle got released. I liked him,worry
1694331056,@Tigressreow Wow thanks a lot!  I can't believe I didn't think of that. XD,love
1694550925,"@NZNewsboy damn straight you know what the game is, and if you've heard the tracks you'll know why I've been rocking out",fun
1694727920,@Rapetzel Haha! Thanks! It's the inane grin from grading. Some students have been really fascinating this semester,love
1962240446,I think I'm gonna try to go vegetarian again....and no soda and majorly cutback on beer...too many carbs....but its so yummyyy,sadness
1751642391,"@ellewhite Oh man, that's rough.  Sounded like the weekend went well!  Get some sleep",neutral
1695656799,I must have viewed that picture of me and @alicecsws from saturday morning about a milling times  x,love
1695028606,"Today starts grooming academy, wish me luck.",neutral
1962264343,@channilein It didn't start as a long message ... It just got longer when I wrote it,surprise
1962307142,I wanna longboard but it's raining ughhhhhh,worry
1958063332,"@sofiacoyiuto my mac's hard drive crashed then i brought it to powermac, they couldn't recover the files  no back up (",worry
1694145540,@jennyltd of course i would,neutral
1960391817,Happy Friday! I just realized I left my cell phone at home today though,worry
1753197101,@ddlovato demi if you can i think itd be amazing if you covered thats what you get by paramore haha im sure you know it,happiness
1957753586,@KINOFLYHIGH fuck i shouldnt have left!,sadness
1963581258,"Lobster dinner with MBA folks tonight, but no terasse, pouring rain in Mtl...",sadness
1962372937,"SPGridView is looking prettier, but I'm pretty sure my code is very ugly.",sadness
1961065657,damn i miss my bf,sadness
1963748798,"@justinobey I forgot that was tonight! Was planning on heading down to the Cask, that might not be such a good idea",worry
1753417931,@bella_b I met @jonbreisnes at EPIC - he said you were at SS Coffee... I thought he just meant sitting there drinking a lot of coffee,neutral
1962604352,my followers went from 22 to 20  i'd follow you back but i cant do anything till i get interwebnet! I want more followers. Im interesting!,sadness
1694903260,@itschristablack I am so stoked on seeing you with the Jonas Brothers,relief
1957175560,"Gorgeous weather, but no bike",worry
1957509110,"I seriously hate my life: it's currently 2:42am, I have 3 finals tomorrow, and have not slept a single second",worry
1694069445,@tytel neatza. pe plantatie as usual,neutral
1962003761,"@awaisnaseer I had mailed @badar76 for something, you got the e-mail, I didn't which should probly mean I won't get it",surprise
1962651842,needs somewhere to go...its still lush out + i want to be back out in it,sadness
1964829412,Working 12 hours saturday and sunday  atleast i'll have my phone to keep me company..,worry
1751749612,mrskutcher &amp; aplusk you two are to funny!,happiness
1964056058,thinks someone may have keyed her car.  Big scratches on the hood.,neutral
1964555330,I wish I could just go for a drive..or a movie or the store..I just wanna be alone,neutral
1694069813,@victortan LOL! It's on the right? I gotta try when I get home. I'm using it at work. So the X is where it should be.,neutral
1751211840,@GreeGreece it's the little thing that links us to England,neutral
1696216362,@The_Gov hi gov!! How are you?,worry
1752090157,SEX AND THE CITY!  oh i miss this show soo much during the week.,love
1965422048,"@liddesigns oh no, sorry to hear abt Firefox crashing on you.",sadness
1962114452,South of the Border! And officially out of South Carolina until January,neutral
1753583752,@24kphotography Thank you! I appreciate that.,relief
1696176868,"And i ain't happy go lucky, its just today... The world don't feel ugly",neutral
1751786528,"Happy Mother's Day!!!  I'm at the beach with my family. It's a warm, clear night with a beautiful full moon...",love
1753500627,"had a cracking night last night, don't think i've ever laughed so much  nice, lazy day today woop!",happiness
1965311373,life is so boring without you,sadness
1753401040,is home whoott. Happy Mother's Day Madre,neutral
1753178710,Hanging out with Dan from Houston Calls!!,neutral
1957083616,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm,sadness
1964618007,I had fries and an ariZona at 1130 and that's the only thing I ate today.  feeeeeed meeeeee,neutral
1695312981,going to take my sociology exam   and back to bed,relief
1694570613,Colleen really sincerely hopes that @KalebNation gets better soon.,neutral
1961819444,"@inlovewitharmy Southridge was moved a week later cause of Swine flu, i think",sadness
1751176418,"maxin' and relaxin', almost bed time",empty
1751429165,@ReelJPMorgan I'm tellin u. I'm pretty mean in the kitchen lolol they're yummy,fun
1694513255,is trying to find a profile picture that isn't too big!!! and loving the Hills marathon on MTV,neutral
1957231863,I don't remember what i text to twitter to get a list of commands  halp,neutral
1957610600,@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,neutral
1957279276,ok deleted all messages and hope they don't come back!!,worry
1964543817,@juliestrialtrib so sorry to hear that,worry
1696043438,"Great, social network sites are still growing",love
1752089942,@Jgurl804 thanks!!!,happiness
1964630590,I am pretty confused.. leaving is the best option and I know it will benefit me.. but I don't want to leave behind what I truely love,worry
1694110878,coming back drom camp!!! there was no cell fone reception =0 so im so happy were back in QLD and a little bit tired,surprise
1695222553,"Okay, now I'm listening to Jonathan Coulton and working. Woo.",neutral
1958067947,feels guility . sorry 'bout that  http://plurk.com/p/wyqow,worry
1694421800,"@A_warwounds_C I feel ya pain, I've got myself a nasty cold too. Get better soon",worry
1961555085,Dinner &amp; shower time...then back to revision  5 days left!!!!,neutral
1753855148,@makikaysantos http://bit.ly/izhdy  here looove.,love
1962715957,"Oops, forgot we are having a barbecue at work today! I didn't need to pack a lunch after all",sadness
1964385036,justwatched the most depressing episode of Jon  Kate EVER!!!i actually almost cried.,sadness
1696043152,@espowari really? awesome! we love it...and I work at buckhead church too. I love it all around.,surprise
1753253655,@vimoh that was funny n almost right,neutral
1962321718,@TinaBinaTooReal not funny he profiled my ass. Like wtf? I'm still kinda heated. Ugh,hate
1963328580,I just finished my 2nd to last box of nerds!!!,worry
1960819050,walk was grand peeps lol feet are really hurting now thought  xx,sadness
1963216629,"Yeah, that didn't last long..",sadness
1961144402,Laptop's thrown a paddy.. So bouncing half of my 'live' set down as wav's  ..need a new laptop and a new copy of ableton.. hey ho MTFBWY..,neutral
1960871813,"@dnbauman hahah yeah, i had the same problem. Tomorrow there is a bday dinner for Terry at 7:30 so i don't think we'll see the fight",worry
1695311974,"follow me aswel !!!!!!!! if u have twitter, follow me lool !! www.twitter.com/djarka  koool",fun
1694240900,"@mashable Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  ht.. http://twurl.nl/oaerf4",neutral
1960620314,@kirstiealley So you wouldn't reply to my gorgeous hot pink shoe then?,sadness
1693978860,"Well Done , Visteon Belfast, 2 years salary paid. Just shows what happens when you stand up for yourself",happiness
1753648370,had the best weekend EVER  XXXXXXXXXXXXXXXXXXXXXX,happiness
1753313524,@ArchNiaLeitl Hello my friend...you found me on GBW? How are you doing? Glad to see you twitter but I have to learn German,happiness
1962189037,@deejaychips i havent laid my verse yet...,neutral
1753807226,"Next movies for me : Terminator Salvation and Transformers 2, gonna be a meka spring this year",fun
1962811184,Went to the vending maching to get Bugles. No Bugles  Perhaps it is a sign that I don't need the snack anyway.,surprise
1752021105,Happy Mothers day to all mums,neutral
1694532728,"is sipping OJ in the sun in San Pedro at La Soberana again, with sunny smiley Nita...  The garlic tomato paste is delicious! Yummy!!!",happiness
1960211444,@mycaricature My pleasure and sorry to hear about the pollen thing,sadness
1753695513,@Peddlee Haha... How could u? dun eat properly rt? see lar~ Go take medicine,worry
1694455040,in IT-lesson at school and eating salad,empty
1963573706,Watch Jay Leno tonite!!!  It's his last day as the Tonite Show Host and  Late Nite Leader,fun
1694931265,@queensnyprinces Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos!,worry
1965731185,Working on something exciting... and I cannot tweet about it for several months,worry
1752701117,I'm enjoying this Sunday very much. No parents. No revision. Just like any other Sunday,fun
1753583983,@marinasmom Yucky! We had our last soccer game of the season today...tryouts start Friday,relief
1751288755,"@ff3725 She must be able to tell we're reprobates, despite your endorsement. She sounds pretty smart!",relief
1963651834,good night..have to get up so early tomorrow,neutral
1753517492,Luv you sissy,love
1963021218,"Pizza parties went well, but still invisible  I might as well be out with a bag over my head. Whatever!",neutral
1753664163,hi to all twit friends  happy mother's day to all the beautiful and amazing mothers out there,love
1966315085,"i just saw a baby dove fall from a tree, break its neck and die  i tried to save it and couldnt. what a cruel world",sadness
1694051708,"What a great day! Time with some family, an amazing voice studio party at my prof's home, and a finance study date with @allyson_marie!",worry
1695410947,"@jboriginal yip, that would be a sign that you've been on the dodgy sites Jo... eish boet, it ain't cool",neutral
1966199586,@veddersgirl Will start tonight. Bored. Tired of waiting on Darkward. I am breaking up with him,worry
1960354292,Enjoyed last night at what I call &quot;real world social networking&quot; -  LOK event in Vancouver.  It was great!.  But headeache today,worry
1752775653,Captain Jack is back,empty
1960815535,"it's you and me forever ?, it's you and me right now   flywithmeobsessive. Im crying",love
1964742318,@KashiMae Thanks Kashi! I was thinking the other day about how mad I am for doing myself a disservice by not taking 1 of ur classes.,happiness
1961284750,"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone",sadness
1753137137,"@jordanknight Hey JK...Wish Evenlyn a Happy Mothers Day tomora for me..I had a Great Day, my gift will be tickets to see ya's ere in Oz",love
1752774068,@KrissyKris725 well wassup than dont be scurred now! lol you'd probably like it if it came to biting!,worry
1962327466,"@marcusbetts lol, I know how you feel, but with 4 kids and my current work load, I am maxed out with no time to grow things.",neutral
1694646734,@tourbytaxi Just visited your site. Hope that helped!,neutral
1957734674,I'm soooo sleepy  but I'm not a home just yet,sadness
1964291769,&lt;-----bored to death,sadness
1752383310,@Warmnfuzzy Re-direct that energy into creating men's jewelry.    And frequent walks too.,happiness
1961183530,"@tommcfly Philippines tour, please? Please? Please?",neutral
1752351299,@jusreenomas i didnt think the vid was hoeish i actually love it.it was so nasty  lol,love
1693995916,@galacticfaerie Sounds great. I'm looking forward to it then,happiness
1751644693,"@justinsxe woot, woot! super cool",happiness
1753839269,"Yay, a live demo of Rhodes. Loving this more and more  #euruko",happiness
1752964338,"@gregh_tdh Can you install ruby, gems and rails on keep? Please?",neutral
1965324480,Ahhhhhh - software downloaded but can't get install file to work,sadness
1695001346,"@olafsearson Lol - I could try!  Seriously tho, dont do all of it! That sucks! xx",anger
1962168915,My peeps is coming from chi*twn today for the weekend to hang w me and i dont have any time  always workin!,sadness
1961751260,@gemmie_mit_glee It is confusing and flippin expensive,neutral
1753694667,"Hour til lunch, can't wait. Ima go to Mcd's",enthusiasm
1961104398,hate living down here in fl. missing GA like crazy...like they say you dont know what you got till its gone  GA on my mind,hate
1965388566,Thanks to my assignment im off to work today!,happiness
1753583066,@123PriceCheck yeah that's fine man! no worries,neutral
1961224416,@IamABoogs oh plzzzzz u never had time for me!!!,worry
1751819922,I should get a metal for making it to work this morning...,relief
1752941229,@bceband i cant wait to see you guys @ hq on sunday!!,fun
1963155314,@kaliboooo in bucher's class?! i cried too!,surprise
1962948714,"fingers crossed that my neighbor can sign for my UPS package today, otherwise it may be bye-bye pretty skirts",neutral
1694529720,Going to see my grandad today  &lt;3,love
1694329845,@gianandrea all bank holidays are on Mondays in the UK... better than Italy where 1st of May could be on a Saturday or Sunday,neutral
1694349576,My best friend is coming!excited,love
1963483095,Going to the airport,neutral
1962030165,Worried sick now about my granddaughter. She's at Hasbro possibly needing to have her shunt revised which means another surgery.,worry
1961180185,@VarrenAKABabyV oh no not difficult. It's just nuts that's how you have to market yourselves on home turf,relief
1694726848,Star Warz day? Really..that is a hot topic? Man..oh man.. I'm just waiting for Star Trek!,surprise
1964396447,Whuuurrrrr - glands really swollen now. Guess the weekend's a blow out.,sadness
1753292799,@pcsketch I am actually wanting to buy a bus one day &amp; turn it into a motor home. Imagine a whopping big BlokesLib logo on it,happiness
1957424853,alice doesn't know what to wear to the cinema  &lt;3,surprise
1695281281,Watching loudQUIETloud documentary about the ever awesome Pixies. Realised Joey Santiago and David Lovering are Twitterers. Fantastic,happiness
1695509780,@paulcargill thanks  xxx,neutral
1753157066,"@djwhiteboyyy what's up? Not much, just listening to music  I'm in TX",neutral
1957387539,Spring cleaning episode 2....do I really have to,worry
1753582585,"@mslittlekho love this one, especially the shoes  anyway, gmn punya acc lookbook ya? http://lookbook.nu/look/92920",relief
1960122779,Burnt the fuck out of my hand today.,worry
1696086661,@photojack i am tempted to say that twitter is the best thing since sliced bread  #togs,worry
1964382604,I'm boredddd. The day has gone quick  I don't like it!,sadness
1695655829,monday morning . lets whip out some code today,enthusiasm
1964599791,@lexiloohoo ugh! Fuck it. Today doesn't look like it's going to work  i'm sorry,hate
1957690755,@mhall214  youre not supposed to...,worry
1963393882,not going out with them! there is another guy i like and hopefully ill see fatty when i'm in cali in 8 days. if hes not upset with me.,love
1964299854,@soozafritz I'm bored too  I have got NOTHING to do.,neutral
1751215217,At Green Hill with my phi mu girls for spring formal 2009!!! yeah man! Do it,worry
1957461215,if not impossible,sadness
1694880191,http://goingtorain.com/ - about as precise as any other weather report,neutral
1961457398,My dog is suffering from abandonment issues. She thinks I'm moving without her.,worry
1695108064,Good morning.,neutral
1957692704,@the_prototype09 no where I'm working for a bit up here,neutral
1962845800,anyone have tickets to the mtv movie awards? some guy scammed me,hate
1694726837,@_Flik_ Good one.   Might think about it for this year's NaNoWriMo competition.,neutral
1694836115,"Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!",enthusiasm
1966095998,@heartsnsparkles she is that's why she never speaks to me in college i think  .....i might just stick to unzela...if hashim dosnt shoot me,surprise
1694125842,@shakedxit23 I'll save you,happiness
1694125751,"@joseevans Hi, I teach some Chinese lessons on youtube... Feel free to have a look  www.youtube.com/ChineseLearn",empty
1960950654,@Jenfidel Thanks I decided to just give up on my old HQ and go with this account. Scoundrels won,sadness
1962609829,@citygirllife I'm so ready for the weekend. Did you see all the flash flood warnings for around here?,sadness
1694127055,@Lauratheexpat isn't a bit of little britain in all of us?,happiness
1957398648,ooh i feel so sleepy... its 10:24 a.m. and i dont wanna go to school 2day  but i have to...,sadness
1752774631,"@casparterhorst thanks for the recommendation!  I was not following, am now",love
1694165068,@Broooooke_ listen to FTSK  they stop my bordum  haha how was your day? finished crying about Harold? ha xx,love
1694792147,We expect One Man Band to be released sometime next week,empty
1753050282,"ok twitter fam.. my mom has plans for tmrw that dont include me  but i still have errands to run in the early morn, so nighty nite all",neutral
1695163296,"Don't worry, I won't  I'll send it to you as soon as I land in Delhi. I'll let you know about the price in a little while.",neutral
1753886183,@xxxRobyn Yeah *fingers crossed*,empty
1957414719,Up already  Nooooooo!,worry
1963562358,@thankthatstar i have to tell you that i accidentally screwed up the layout of the lautner_daily community,worry
1750928367,"@crobcary No, I'm working on it all day Monday. Will try to remember to email but if you're smart you'll remind me.",neutral
1694725924,@GintareAuglyte hey  how are you?  x,worry
1752646885,"@Escape2TheStars it's ok.  I'll have reached 3,000 tweets and be in dreamland by then so have a good sleep!! talk later.",happiness
1753138632,@erniehalter yay Happy Mothers Day to me  Screw burnt breakfast in bed I'll take some E.  (erniehalter live &gt; http://ustre.am/2VkO),happiness
1753366722,Wow! That's what I say about star trek.  very cool.,happiness
1752505429,: Out to dinner for the fam and Grandma for Mother's Day.,neutral
1964864288,SON OF A BITCH!!!! ARGGGHHHHHHHHHHH SO OVER IT.,hate
1695476241,"I've done nothing today apart from moan,whinge,moan",worry
1964739225,Heading home in the rain  no pool today...guess I will hit the treadmill instead.,worry
1751681679,@xmainer1 heading over to xbox  will go shopping 2morrow,surprise
1965801756,Who'd have thought Wallace &amp; Gromit and the team behind Monkey Island could have combined so disastrously?,neutral
1960913872,Mouth hurts,worry
1694222802,@ShoeGal007 I always love help propping up the bar...,neutral
1751572218,"FIFTH RUNNER UP  at keg with @kirsten95 , @devonshire94 , hannah, darian, fiona, &amp; phillipa",happiness
1957259752,hahaha yeah i see that. but he can't twitter me back,happiness
1963354512,@darrkwillow sayid could be dead.,neutral
1694685220,@yiannopoulos  But I like it,neutral
1751853587,"Ok I'm going to go read my new Demonata book,so later  &lt;3",love
1961268227,now the pic wont load up on twitter,sadness
1695729766,@Ms_SRod Shouldn't you know your National Holidays?,neutral
1966272672,"@philwade unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain't over  just yet ;)",worry
1753851836,@ScottRhodie so you liked it. Glad to hear,happiness
1965464799,@nattymsmith they have nice cakes  why can't I like them? Haha and you should! That's sooo gayy though,love
1961915478,"So hot today =_=  don't like it and i hate my new timetable, having such a bad week",hate
1753156915,"@Chet6 yep infact she is popular, miss india 99, talented film actress .... and lot more",love
1957032228,@xoshayzers i knoww  things won't be the samee &lt;/3,sadness
1753663521,"@alexa_chung oh get well soon Alexa, take some rest",worry
1753821265,"@Wattyz You got it! YAAAY!!! I was really worried your phone wouldn't fit, so glad it does!  Happy Mother's Day, lol!",love
1960197522,@apostropheme i'm a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i'm stupid. SHE'S STUPID.  j,sadness
1753094086,...and for the record...this is the best its ever felt not to cross anything off my &quot;to do&quot; list at the end of the day,worry
1957505194,@dougiemcfly Aint the UK fans your fav people!?,surprise
1694705576,In the arts having coffee and cake,happiness
1694035407,@lightgood Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,neutral
1963088070,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,love
1965272122,@Kikirowr Hope you feel better soon.,neutral
1963900399,I dont like the dentist...they make my gums hurt,worry
1751001341,going to see star trak expecting noting but amazing,fun
1957245151,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy,neutral
1694881376,@Pink congradts on ur show  Even tho i wasnt there lol,happiness
1695083498,Anyone of you Indie heads know what Donie from The Hassle Merchants' surname is? @unarocks @nialler9 @karlusss Help. Need for copy.,neutral
1753696231,"@Janit thankyou sugaaar  btw I'll leave this town on 7, really hope could see you next time ya ra. Skrg sempit bgt sih waktunya ya",neutral
1966227719,so busy already,sadness
1965559595,I realllly miss my parents backyard and hammock. reallly bad.,sadness
1753551275,"Have just slept for 14 hours, would have been longer but working this pm",relief
1961441523,@erickadiaz I get to go to coffee now  It's no fun. I hate it too!,sadness
1958104863,I am NOT in the mood for a long car drive,hate
1960503891,All the people I talk to are GONE,sadness
1962224754,"Really mad at myself for forgetting about the May 24 deadline for the 40,000 mile award trips to South America on @UnitedAirlines",sadness
1753073797,The kids were awesome today! They loved the face painting!,love
1693979009,@DavidArchie I tweet sooo much about you. Gahd.  Hahaha!,happiness
1962893946,Bitter sweet moment... Want to leave but have nothing to go home to...,sadness
1751885146,please check out www.mysweetebony.com and lmk what you think  ... my first paysite ... post up your site too!,happiness
1752772449,"@mic_dee yeah, i bought some when I was making those crispy waffles",neutral
1753726891,@inesthefreak - Wtf Polyvore? what's that?  enjoy it though.,worry
1961543750,"at the office, trying to solve the mystery of whose blood is that in the  bathroom toilet.... eewwwww",fun
1694903932,@Robert_day26 ~ Awwwww have fun with the fam boo boo,fun
1752619515,"@deaninwaukesha Oh yes...quite.  And with that, I really do have to retire.  G'night doll!!  Nice chattin' with ya!",love
1962770507,Borrowing my Mom's Lenovo laptop The trackpad and the battery life suck balls for quarters. Seriously missing my MacBook Pro,hate
